Osativa	training/ont/Osativa/indica_flagleaf_PRJNA1291274	SRR34539096	evidence/training/ont/Osativa/indica_flagleaf_PRJNA1291274/SRR34539096.fa.gz
Osativa	training/ont/Osativa/indica_flagleaf_PRJNA1291274	SRR34539097	evidence/training/ont/Osativa/indica_flagleaf_PRJNA1291274/SRR34539097.fa.gz
Osativa	training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930	SRR15371758	evidence/training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930/SRR15371758.fa.gz
Osativa	training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930	SRR15371759	evidence/training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930/SRR15371759.fa.gz
Osativa	training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930	SRR15371761	evidence/training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930/SRR15371761.fa.gz
Osativa	training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930	SRR15558517	evidence/training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930/SRR15558517.fa.gz
Osativa	training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930	SRR15558518	evidence/training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930/SRR15558518.fa.gz
Osativa	training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930	SRR15558519	evidence/training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930/SRR15558519.fa.gz
Osativa	training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930	SRR15558520	evidence/training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930/SRR15558520.fa.gz
Osativa	training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930	SRR15558521	evidence/training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930/SRR15558521.fa.gz
Osativa	training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930	SRR15558522	evidence/training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930/SRR15558522.fa.gz
Osativa	training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930	SRR15558523	evidence/training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930/SRR15558523.fa.gz
Osativa	training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930	SRR15558524	evidence/training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930/SRR15558524.fa.gz
Osativa	training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930	SRR15558525	evidence/training/ont/Osativa/nip_dRNA_6tissue_PRJNA752930/SRR15558525.fa.gz
Osativa	training/ont/Osativa/nip_sheath_PRJNA1044249	SRR26927868	evidence/training/ont/Osativa/nip_sheath_PRJNA1044249/SRR26927868.fa.gz
Osativa	training/ont/Osativa/nip_sheath_PRJNA1044249	SRR26927869	evidence/training/ont/Osativa/nip_sheath_PRJNA1044249/SRR26927869.fa.gz
Osativa	training/ont/Osativa/nip_sheath_PRJNA1044249	SRR26927870	evidence/training/ont/Osativa/nip_sheath_PRJNA1044249/SRR26927870.fa.gz
Osativa	training/ont/Osativa/nip_sheath_PRJNA1044249	SRR26927871	evidence/training/ont/Osativa/nip_sheath_PRJNA1044249/SRR26927871.fa.gz
Osativa	training/ont/Osativa/nip_sheath_PRJNA1044249	SRR26927872	evidence/training/ont/Osativa/nip_sheath_PRJNA1044249/SRR26927872.fa.gz
Osativa	training/ont/Osativa/nip_sheath_PRJNA1044249	SRR26927873	evidence/training/ont/Osativa/nip_sheath_PRJNA1044249/SRR26927873.fa.gz
Osativa	training/ont/Osativa/nip_sheath_PRJNA1044249	SRR26927874	evidence/training/ont/Osativa/nip_sheath_PRJNA1044249/SRR26927874.fa.gz
Osativa	training/ont/Osativa/nip_sheath_PRJNA1044249	SRR26927875	evidence/training/ont/Osativa/nip_sheath_PRJNA1044249/SRR26927875.fa.gz
Osativa	training/ont/Osativa/nip_sheath_PRJNA1044249	SRR26927886	evidence/training/ont/Osativa/nip_sheath_PRJNA1044249/SRR26927886.fa.gz
Osativa	training/ont/Osativa/nip_sheath_PRJNA1044249	SRR26927887	evidence/training/ont/Osativa/nip_sheath_PRJNA1044249/SRR26927887.fa.gz
Ppatens	training/ont/Ppatens/dRNA_gametophore_PRJNA681088	SRR13154249	evidence/training/ont/Ppatens/dRNA_gametophore_PRJNA681088/SRR13154249.fa.gz
Ppatens	training/ont/Ppatens/dRNA_gametophore_PRJNA681088	SRR13154250	evidence/training/ont/Ppatens/dRNA_gametophore_PRJNA681088/SRR13154250.fa.gz
Ppatens	training/ont/Ppatens/dRNA_gametophore_PRJNA681088	SRR13154251	evidence/training/ont/Ppatens/dRNA_gametophore_PRJNA681088/SRR13154251.fa.gz
Ppatens	training/ont/Ppatens/dRNA_gametophore_PRJNA681088	SRR13154252	evidence/training/ont/Ppatens/dRNA_gametophore_PRJNA681088/SRR13154252.fa.gz
Ppatens	training/ont/Ppatens/dRNA_gametophore_PRJNA681088	SRR13154253	evidence/training/ont/Ppatens/dRNA_gametophore_PRJNA681088/SRR13154253.fa.gz
Ppatens	training/ont/Ppatens/dRNA_gametophore_PRJNA681088	SRR13154254	evidence/training/ont/Ppatens/dRNA_gametophore_PRJNA681088/SRR13154254.fa.gz
Ppatens	training/ont/Ppatens/dRNA_gametophore_PRJNA681088	SRR13154255	evidence/training/ont/Ppatens/dRNA_gametophore_PRJNA681088/SRR13154255.fa.gz
